,Method_name,sim28Sub001,sim28Sub002,sim28Sub003,sim28Sub004,sim28Sub005,sim28Sub006,sim28Sub007,sim28Sub008,sim28Sub009,sim28Sub010,sim28Sub011,sim28Sub012,sim28Sub013,sim28Sub014,sim28Sub015,sim28Sub016,sim28Sub017,sim28Sub018,sim28Sub019,sim28Sub020,sim28Sub021,sim28Sub022,sim28Sub023,sim28Sub024,sim28Sub025,sim28Sub026,sim28Sub027,sim28Sub028,sim28Sub029,sim28Sub030,sim28Sub031,sim28Sub032,sim28Sub033,sim28Sub034,sim28Sub035,sim28Sub036,sim28Sub037,sim28Sub038,sim28Sub039,sim28Sub040,sim28Sub041,sim28Sub042,sim28Sub043,sim28Sub044,sim28Sub045,sim28Sub046,sim28Sub047,sim28Sub048,sim28Sub049,sim28Sub050
1,Af,0.88,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.88,0.84,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.84,0.8,0.84,0.8,0.88,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8
2,AS,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.88,0.8,0.84,0.8,0.84,0.8,0.8,0.8,0.8,0.84,0.8,0.84,0.8,0.8,0.8,0.84,0.84,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.88,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.84
3,BCohF,0.92,0.92,0.84,0.84,0.84,0.84,0.92,0.92,0.92,0.92,1,0.84,0.92,0.92,0.92,0.84,1,0.92,0.92,0.92,0.84,0.84,0.76,0.92,0.84,0.92,1,0.92,0.84,1,0.92,1,1,0.92,0.92,0.84,0.92,1,0.76,0.92,0.92,1,0.84,0.92,0.76,0.84,0.84,0.84,0.92,0.92
4,BCohW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,BCorrD,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.88,0.84,0.8,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84
6,BCorrU,0.92,1,0.84,0.84,0.76,0.92,0.84,0.92,0.76,0.92,1,0.92,0.84,0.92,0.92,0.84,0.92,0.84,0.92,0.84,0.84,0.76,0.68,0.92,0.84,0.84,1,0.92,0.92,0.92,0.92,0.92,1,1,0.84,0.68,0.92,1,0.84,0.92,0.84,0.92,0.84,1,0.84,0.84,0.76,0.76,0.92,0.92
7,BH2D,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.84,0.8,0.84,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.88,0.84,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.88,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.88,0.8,0.8,0.8,0.8,0.8
8,BH2U,0.76,0.92,0.84,0.76,0.76,1,0.68,0.84,0.68,0.76,0.76,0.76,0.68,0.76,0.76,0.84,0.84,0.92,0.84,0.92,0.84,0.6,0.68,0.76,0.76,0.76,0.76,0.76,0.84,0.84,0.6,0.76,0.68,0.92,0.76,0.76,0.76,0.84,0.76,0.84,0.92,0.84,0.76,0.76,0.84,0.68,0.84,0.76,0.68,0.68
9,BMITD1,0.8,0.8,0.84,0.8,0.84,0.8,0.8,0.8,0.8,0.88,0.8,0.8,0.8,0.84,0.8,0.8,0.84,0.84,0.8,0.8,0.84,0.8,0.8,0.84,0.84,0.8,0.8,0.84,0.84,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.84,0.84,0.84,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.84,0.84
10,BMITD2,0.8,0.8,0.84,0.8,0.84,0.8,0.84,0.8,0.8,0.88,0.8,0.8,0.8,0.84,0.8,0.8,0.84,0.84,0.8,0.8,0.8,0.8,0.8,0.84,0.84,0.8,0.8,0.84,0.84,0.8,0.8,0.8,0.8,0.8,0.84,0.84,0.8,0.84,0.84,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.84
