,Method_name,sim7Sub001,sim7Sub002,sim7Sub003,sim7Sub004,sim7Sub005,sim7Sub006,sim7Sub007,sim7Sub008,sim7Sub009,sim7Sub010,sim7Sub011,sim7Sub012,sim7Sub013,sim7Sub014,sim7Sub015,sim7Sub016,sim7Sub017,sim7Sub018,sim7Sub019,sim7Sub020,sim7Sub021,sim7Sub022,sim7Sub023,sim7Sub024,sim7Sub025,sim7Sub026,sim7Sub027,sim7Sub028,sim7Sub029,sim7Sub030,sim7Sub031,sim7Sub032,sim7Sub033,sim7Sub034,sim7Sub035,sim7Sub036,sim7Sub037,sim7Sub038,sim7Sub039,sim7Sub040,sim7Sub041,sim7Sub042,sim7Sub043,sim7Sub044,sim7Sub045,sim7Sub046,sim7Sub047,sim7Sub048,sim7Sub049,sim7Sub050
21,GGC,0.8,0.8,0.84,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.84,0.84,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8
22,GPDC,0.84,0.8,0.84,0.8,0.8,0.8,0.84,0.8,0.8,0.84,0.8,0.84,0.8,0.8,0.8,0.84,0.8,0.84,0.8,0.8,0.84,0.84,0.8,0.8,0.8,0.8,0.8,0.84,0.88,0.84,0.8,0.88,0.88,0.84,0.84,0.8,0.8,0.8,0.8,0.8,0.84,0.84,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.84
23,hmvar,0.84,0.84,0.88,0.8,0.84,0.8,0.84,0.84,0.8,0.84,0.84,0.8,0.8,0.8,0.88,0.84,0.84,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.88,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.84,0.8,0.8
24,MVAR,0.8,0.84,0.8,0.8,0.8,0.84,0.8,0.84,0.84,0.88,0.84,0.8,0.8,0.84,0.8,0.84,0.84,0.84,0.8,0.8,0.8,0.8,0.8,0.88,0.8,0.8,0.8,0.8,0.84,0.8,0.88,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.84,0.8,0.8,0.88,0.84,0.84,0.8,0.8,0.8,0.8,0.8
25,oPDCF,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.88,0.8,0.84,0.84,0.84,0.8,0.84,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.84,0.8,0.88,0.8,0.8,0.8,0.8,0.8
26,pCOH1,0.84,1,1,1,1,1,1,1,1,1,1,0.92,1,1,0.92,1,1,1,1,1,1,1,0.84,1,0.92,0.92,1,0.92,0.92,0.92,0.92,0.92,1,0.92,1,1,1,0.92,1,0.92,1,1,0.92,1,1,1,1,1,1,0.92
27,pCOH2,0.84,1,1,1,1,1,1,1,1,1,1,0.92,1,1,0.92,1,1,1,1,1,1,1,0.84,1,0.92,0.92,1,0.92,0.92,0.92,0.92,0.92,1,0.92,1,1,1,0.92,1,0.92,1,1,0.92,1,1,1,1,1,1,0.92
28,PCohF,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
29,PCohW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,PCorrD,0.88,0.84,0.84,0.84,0.84,0.84,0.88,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.88,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.88,0.84,0.84,0.84,0.8,0.88,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.8,0.84,0.84,0.84,0.84
31,PCorrU,0.92,0.68,0.76,0.76,0.84,0.84,0.84,0.76,0.84,0.92,0.76,0.76,0.76,0.76,0.76,0.76,0.68,0.84,0.76,0.68,0.84,0.84,0.84,0.76,0.76,0.76,0.84,0.84,0.68,0.76,0.76,0.76,0.84,0.76,0.76,0.76,0.68,0.68,0.76,0.76,0.76,1,0.68,0.76,0.84,0.68,0.68,0.76,0.76,0.84
32,PDC,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.88,0.8,0.84,0.84,0.88,0.8,0.8,0.8,0.84,0.8,0.84,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.88,0.8,0.88,0.8,0.8,0.84,0.8,0.84
33,PH2D,0.8,0.84,0.8,0.8,0.88,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.84,0.84,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.84,0.8,0.88,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.84,0.8,0.8
34,PH2U,0.84,0.76,0.68,0.76,0.6,0.6,0.76,0.76,0.84,0.76,0.68,0.68,0.68,0.76,0.92,0.76,0.68,0.76,0.6,0.76,0.68,0.76,0.76,0.76,0.76,0.76,0.84,0.84,0.76,0.68,0.68,0.68,0.76,0.6,0.76,0.76,0.68,0.76,0.76,0.68,0.84,0.68,0.6,0.68,0.76,0.84,0.68,0.76,0.76,0.76
35,PMITD1,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.88,0.8,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.8,0.84,0.8,0.8,0.84,0.84,0.8,0.8,0.88,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.88,0.84,0.8,0.8,0.84,0.84,0.8,0.8,0.84,0.8,0.8
36,PMITD2,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.84,0.88,0.92,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.88,0.8,0.8,0.8,0.8,0.8,0.84,0.84,0.88,0.84,0.8,0.8,0.84,0.84,0.8,0.84,0.84,0.84,0.8
37,PMITU,0.68,0.68,0.68,0.68,0.68,0.76,0.68,0.68,0.68,0.84,0.84,0.76,0.76,0.76,0.76,0.68,0.76,0.76,0.68,0.76,0.84,0.84,0.68,0.6,0.64,0.68,0.68,0.84,0.68,0.68,0.76,0.84,0.6,0.6,0.68,0.68,0.76,0.84,0.68,0.68,0.68,0.76,0.68,0.76,0.76,0.6,0.76,0.76,0.76,0.68
38,PTED,0.8,0.8,0.88,0.8,0.88,0.8,0.84,0.88,0.8,0.84,0.84,0.8,0.84,0.8,0.8,0.84,0.88,0.84,0.84,0.8,0.84,0.84,0.84,0.8,0.8,0.8,0.8,0.84,0.8,0.88,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.84,0.8,0.84,0.8,0.92
39,PTEU,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.8,0.8,0.8,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.8,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84
40,Smvar,0.84,0.76,0.84,0.84,0.92,0.84,0.92,0.84,0.76,0.92,1,0.92,0.92,0.84,0.92,0.76,0.92,0.84,0.84,0.76,0.92,0.92,0.76,0.84,0.84,0.92,0.84,0.84,0.84,0.84,0.76,0.84,0.84,0.84,0.76,0.84,0.76,0.84,1,0.92,0.84,0.84,0.84,0.84,0.76,0.76,0.84,0.76,0.76,0.84
41,Tigress,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,1,0.96,0.96,0.96,0.96,1,0.96,0.96,1,0.96,0.96,1,0.96,1,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,1,0.96,0.96,0.96,0.96,0.96,0.96,0.96,1,0.96,0.96,0.96
